# MesswertTabelle
#
# M e s s w e r t t a b e l l e  der Reihen:
#
# de.semanpix.cudatsa.rng.RNGModuleCUDA [40,40] Werte
# de.semanpix.cudatsa.rng.RNGModuleACMR [40,40] Werte
# de.semanpix.cudatsa.rng.RNGModuleACMS [40,40] Werte
# de.semanpix.cudatsa.rng.RNGModuleJUR [40,40] Werte
#
#
#x	y	y	y	y	
100.00000	143.90000	0.00000	0.70000	0.00000	
200.00000	86.80000	0.00000	0.40000	0.00000	
300.00000	70.10000	0.00000	0.30000	0.10000	
400.00000	51.90000	0.00000	0.50000	0.00000	
500.00000	51.40000	0.00000	0.40000	0.00000	
600.00000	51.30000	0.10000	0.20000	0.00000	
700.00000	55.00000	0.00000	0.50000	0.00000	
800.00000	51.40000	0.10000	0.20000	0.00000	
900.00000	52.60000	0.00000	0.50000	0.00000	
1000.00000	45.60000	0.00000	0.50000	0.00000	
2000.00000	44.00000	0.00000	1.00000	0.00000	
3000.00000	41.10000	0.20000	1.40000	0.00000	
4000.00000	41.60000	0.20000	2.00000	0.00000	
5000.00000	41.60000	0.00000	2.30000	0.00000	
6000.00000	39.60000	0.00000	2.80000	0.10000	
7000.00000	42.20000	0.10000	3.20000	0.10000	
8000.00000	37.90000	0.10000	3.40000	0.00000	
9000.00000	37.40000	0.20000	4.40000	0.30000	
10000.00000	41.10000	0.10000	4.90000	0.20000	
25000.00000	37.40000	0.20000	11.60000	0.40000	
50000.00000	39.90000	0.80000	22.00000	0.60000	
100000.00000	37.50000	1.40000	44.20000	1.10000	
200000.00000	37.50000	2.60000	88.30000	2.30000	
300000.00000	37.20000	3.50000	135.70000	3.90000	
400000.00000	37.50000	5.30000	175.90000	5.00000	
500000.00000	33.20000	6.10000	212.70000	6.20000	
600000.00000	38.40000	7.90000	259.30000	6.90000	
700000.00000	45.00000	8.40000	295.50000	7.70000	
800000.00000	34.00000	9.40000	339.30000	9.10000	
900000.00000	36.30000	11.40000	389.30000	10.90000	
1000000.00000	36.10000	12.80000	440.90000	11.00000	
2000000.00000	37.90000	25.30000	850.60000	22.20000	
3000000.00000	41.20000	36.90000	1323.40000	35.70000	
4000000.00000	40.50000	50.00000	1756.90000	47.00000	
5000000.00000	39.10000	62.90000	2195.60000	57.70000	
6000000.00000	42.90000	72.30000	2602.70000	69.80000	
7000000.00000	45.30000	92.50000	3077.80000	84.40000	
8000000.00000	59.60000	106.40000	3496.20000	97.00000	
9000000.00000	73.70000	119.50000	3975.40000	106.90000	
10000000.00000	95.00000	128.30000	4419.40000	119.30000	
