#
# M e s s w e r t t a b e l l e  der Reihen:
#
# cudatsa.rng.RNGModuleACMR [40,40] Werte
# cudatsa.rng.RNGModuleACMS [40,40] Werte
# cudatsa.rng.RNGModuleJUR [40,40] Werte
#
#
#x	y	x	y	x	y	
100,00000	0,00000	100,00000	1,00000	100,00000	0,00000	
200,00000	0,00000	200,00000	1,00000	200,00000	1,00000	
300,00000	0,00000	300,00000	1,00000	300,00000	0,00000	
400,00000	0,00000	400,00000	1,00000	400,00000	0,00000	
500,00000	0,00000	500,00000	1,00000	500,00000	0,00000	
600,00000	1,00000	600,00000	0,00000	600,00000	0,00000	
700,00000	0,00000	700,00000	1,00000	700,00000	0,00000	
800,00000	0,00000	800,00000	1,00000	800,00000	0,00000	
900,00000	1,00000	900,00000	0,00000	900,00000	0,00000	
1000,00000	1,00000	1000,00000	1,00000	1000,00000	0,00000	
2000,00000	0,00000	2000,00000	2,00000	2000,00000	0,00000	
3000,00000	1,00000	3000,00000	2,00000	3000,00000	0,00000	
4000,00000	0,00000	4000,00000	3,00000	4000,00000	0,00000	
5000,00000	1,00000	5000,00000	3,00000	5000,00000	0,00000	
6000,00000	0,00000	6000,00000	4,00000	6000,00000	0,00000	
7000,00000	0,00000	7000,00000	4,00000	7000,00000	1,00000	
8000,00000	0,00000	8000,00000	7,00000	8000,00000	0,00000	
9000,00000	1,00000	9000,00000	5,00000	9000,00000	1,00000	
10000,00000	0,00000	10000,00000	7,00000	10000,00000	0,00000	
25000,00000	1,00000	25000,00000	15,00000	25000,00000	1,00000	
50000,00000	1,00000	50000,00000	32,00000	50000,00000	1,00000	
100000,00000	3,00000	100000,00000	62,00000	100000,00000	2,00000	
200000,00000	4,00000	200000,00000	103,00000	200000,00000	2,00000	
300000,00000	3,00000	300000,00000	147,00000	300000,00000	3,00000	
400000,00000	4,00000	400000,00000	178,00000	400000,00000	6,00000	
500000,00000	7,00000	500000,00000	215,00000	500000,00000	6,00000	
600000,00000	8,00000	600000,00000	263,00000	600000,00000	7,00000	
700000,00000	8,00000	700000,00000	294,00000	700000,00000	10,00000	
800000,00000	8,00000	800000,00000	367,00000	800000,00000	8,00000	
900000,00000	11,00000	900000,00000	415,00000	900000,00000	10,00000	
1000000,00000	12,00000	1000000,00000	443,00000	1000000,00000	12,00000	
2000000,00000	23,00000	2000000,00000	870,00000	2000000,00000	20,00000	
3000000,00000	39,00000	3000000,00000	1291,00000	3000000,00000	32,00000	
4000000,00000	42,00000	4000000,00000	1705,00000	4000000,00000	47,00000	
5000000,00000	60,00000	5000000,00000	2177,00000	5000000,00000	58,00000	
6000000,00000	64,00000	6000000,00000	2527,00000	6000000,00000	68,00000	
7000000,00000	78,00000	7000000,00000	2938,00000	7000000,00000	85,00000	
8000000,00000	89,00000	8000000,00000	3455,00000	8000000,00000	98,00000	
9000000,00000	99,00000	9000000,00000	3905,00000	9000000,00000	102,00000	
10000000,00000	115,00000	10000000,00000	4235,00000	10000000,00000	117,00000	
